idade,recencia_dias,frequencia_compras,valor_total,ticket_medio,std_valor,dias_entre_compras,ticket_medio_rel,cliente_sem_compra,compras_beleza,compras_casa,compras_eletrônicos,compras_esportes,compras_moda,prop_compras_beleza,prop_compras_casa,prop_compras_eletrônicos,prop_compras_esportes,prop_compras_moda,genero_M,cidade_BSB,cidade_POA,cidade_RJ,cidade_SP,canal_aquisicao_Google,canal_aquisicao_Indicação,canal_aquisicao_Orgânico,metodo_preferido_Cartão,metodo_preferido_Pix
44,2171,4,519.53,129.88,70.26,156,0.7559285022707914,0,0,0,1,1,2,0.0,0.0,0.25,0.25,0.5,True,False,False,False,True,False,False,True,True,False
20,2213,9,1384.2,153.8,88.48,111,0.8951478568620861,0,0,1,2,2,4,0.0,0.1111111111111111,0.2222222222222222,0.2222222222222222,0.4444444444444444,False,False,False,True,False,False,False,False,True,False
19,1927,6,599.01,99.84,81.0,366,0.5810894800332294,0,1,2,1,1,1,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666,False,False,False,False,True,False,False,True,True,False
41,2228,3,286.56,95.52,22.53,65,0.5559461852240992,0,0,1,0,1,1,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,True,False,False,True,False,True,False,False,True,False
38,1983,8,1564.08,195.51,107.38,341,1.13790869632709,0,2,2,2,1,1,0.25,0.25,0.25,0.125,0.125,True,False,False,True,False,True,False,False,True,False
38,1964,12,1851.17,154.26,109.17,360,0.8978251521426878,0,2,3,4,1,2,0.16666666666666666,0.25,0.3333333333333333,0.08333333333333333,0.16666666666666666,False,True,False,False,False,False,True,False,True,False
39,1839,11,1516.87,137.9,97.07,484,0.802606563467371,0,1,2,2,1,5,0.09090909090909091,0.18181818181818182,0.18181818181818182,0.09090909090909091,0.45454545454545453,True,False,False,False,True,False,True,False,True,False
26,2186,4,358.47,89.62,35.63,123,0.5216069631468151,0,0,2,1,1,0,0.0,0.5,0.25,0.25,0.0,True,True,False,False,False,False,False,True,False,True
37,1774,8,1647.34,205.92,116.71,548,1.1984970525685354,0,2,1,2,0,3,0.25,0.125,0.25,0.0,0.375,False,False,False,False,True,False,True,False,True,False
38,2189,10,1452.12,145.21,110.86,128,0.845152277600413,0,4,0,1,1,4,0.4,0.0,0.1,0.1,0.4,False,False,False,True,False,True,False,False,True,False
26,2124,5,904.27,180.85,167.65,146,1.0525844597757363,0,0,0,2,2,1,0.0,0.0,0.4,0.4,0.2,False,False,False,True,False,False,False,True,True,False
57,2234,5,1059.43,211.89,104.1,83,1.2332436891450416,0,0,2,0,1,2,0.0,0.4,0.0,0.2,0.4,False,False,False,False,True,False,True,False,True,False
40,2110,8,1771.5,221.44,193.8,211,1.288826667253188,0,0,2,2,2,2,0.0,0.25,0.25,0.25,0.25,False,False,False,False,False,False,False,True,True,False
20,2080,14,1601.23,114.37,87.57,237,0.6656570896574563,0,3,2,4,0,5,0.21428571428571427,0.14285714285714285,0.2857142857142857,0.0,0.35714285714285715,False,False,False,False,True,False,False,True,True,False
42,2251,10,2737.63,273.76,202.84,54,1.5933399043859862,0,2,2,1,2,3,0.2,0.2,0.1,0.2,0.3,True,False,False,False,True,True,False,False,True,False
23,2111,7,849.13,121.3,129.45,178,0.7059911250804358,0,3,0,3,0,1,0.42857142857142855,0.0,0.42857142857142855,0.0,0.14285714285714285,False,False,False,False,True,True,False,False,False,True
44,1819,6,986.2,164.37,58.85,496,0.9566674462446104,0,1,2,1,0,2,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.0,0.3333333333333333,False,False,False,True,False,True,False,False,True,False
48,2096,10,1865.12,186.51,125.7,228,1.0855268321414022,0,0,4,3,0,3,0.0,0.4,0.3,0.0,0.3,True,False,False,False,True,True,False,False,True,False
25,2067,6,1048.41,174.74,103.64,239,1.0170229942007862,0,2,2,1,0,1,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.0,0.16666666666666666,True,False,False,False,True,True,False,False,True,False
46,2164,12,3898.6,324.88,266.41,149,1.8908688929606925,0,2,1,1,2,6,0.16666666666666666,0.08333333333333333,0.08333333333333333,0.16666666666666666,0.5,True,False,False,False,True,False,False,False,True,False
39,1973,5,745.88,149.18,80.7,295,0.8682584999134331,0,1,3,0,1,0,0.2,0.6,0.0,0.2,0.0,True,False,False,True,False,False,False,True,True,False
44,2118,8,1328.59,166.07,139.47,194,0.9665617983685736,0,0,2,1,2,3,0.0,0.25,0.125,0.25,0.375,True,False,False,True,False,False,False,True,True,False
57,2133,7,1789.36,255.62,158.33,180,1.4877613470161668,0,1,1,2,1,2,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.2857142857142857,True,False,False,False,True,False,False,True,True,False
32,2218,7,1209.39,172.77,111.4,105,1.0055571861512524,0,0,0,2,2,3,0.0,0.0,0.2857142857142857,0.2857142857142857,0.42857142857142855,False,False,False,False,True,True,False,False,True,False
25,2272,3,441.47,147.16,89.8,38,0.856501681507312,0,1,1,0,0,1,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,True,False,False,True,False,False,False,False,False,False
24,2111,5,714.52,142.9,44.49,207,0.8317075991260865,0,1,0,0,1,3,0.2,0.0,0.0,0.2,0.6,True,False,False,False,False,False,True,False,False,True
25,2068,5,835.35,167.07,57.32,226,0.9723820055003167,0,1,2,0,1,1,0.2,0.4,0.0,0.2,0.2,True,False,False,False,False,True,False,False,False,False
34,2222,4,541.42,135.35,63.5,91,0.7877650352814262,0,0,1,1,0,2,0.0,0.25,0.25,0.0,0.5,True,True,False,False,False,False,False,True,True,False
39,2251,4,377.33,94.33,37.04,49,0.5490201387373249,0,0,1,1,1,1,0.0,0.25,0.25,0.25,0.25,False,False,False,False,True,False,False,True,True,False
38,2005,6,1198.43,199.74,104.74,310,1.1625281724943632,0,1,1,3,1,0,0.16666666666666666,0.16666666666666666,0.5,0.16666666666666666,0.0,True,False,True,False,False,False,False,False,True,False
44,2090,4,1216.9,304.23,123.71,206,1.770681615690198,0,0,2,1,0,1,0.0,0.5,0.25,0.0,0.25,True,False,False,False,True,False,False,True,True,False
35,2176,5,983.91,196.78,121.05,142,1.1453003593844038,0,0,3,0,1,1,0.0,0.6,0.0,0.2,0.2,False,False,True,False,False,True,False,False,False,False
52,2062,9,1434.97,159.44,103.43,249,0.927973825085117,0,2,3,1,1,2,0.2222222222222222,0.3333333333333333,0.1111111111111111,0.1111111111111111,0.2222222222222222,False,False,False,False,True,False,True,False,True,False
31,2186,6,1201.64,200.27,167.72,134,1.1656128822741871,0,1,1,1,0,3,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.5,False,False,False,True,False,True,False,False,True,False
67,2115,8,1585.33,198.17,185.81,204,1.1533904472975265,0,0,2,1,0,5,0.0,0.25,0.125,0.0,0.625,True,False,False,False,True,True,False,False,True,False
42,2056,14,3051.16,217.94,137.18,262,1.2684559422920874,0,1,4,3,1,5,0.07142857142857142,0.2857142857142857,0.21428571428571427,0.07142857142857142,0.35714285714285715,False,False,False,False,True,False,False,True,True,False
24,2229,7,585.69,83.67,39.9,92,0.48697673071294373,0,2,2,1,2,0,0.2857142857142857,0.2857142857142857,0.14285714285714285,0.2857142857142857,0.0,False,True,False,False,False,False,False,True,True,False
22,2171,4,568.52,142.13,56.95,138,0.8272260396346443,0,0,0,2,0,2,0.0,0.0,0.5,0.0,0.5,False,False,False,False,False,False,True,False,False,True
40,2065,7,1133.6,161.94,84.72,243,0.9425243429144747,0,0,3,2,2,0,0.0,0.42857142857142855,0.2857142857142857,0.2857142857142857,0.0,True,False,True,False,False,False,False,False,True,False
32,2068,7,1452.08,207.44,212.68,251,1.207343767408785,0,2,1,1,0,3,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.0,0.42857142857142855,True,False,False,True,False,False,True,False,False,True
43,2074,9,1698.84,188.76,88.16,228,1.0986222981878242,0,0,0,4,0,5,0.0,0.0,0.4444444444444444,0.0,0.5555555555555556,False,False,False,True,False,False,False,True,True,False
40,2090,4,621.31,155.33,77.93,228,0.904052773773653,0,0,1,2,1,0,0.0,0.25,0.5,0.25,0.0,True,False,False,False,True,False,False,True,True,False
34,2178,7,1215.87,173.7,171.13,118,1.0109699787837734,0,0,1,2,0,4,0.0,0.14285714285714285,0.2857142857142857,0.0,0.5714285714285714,True,False,True,False,False,False,False,True,True,False
24,2244,7,910.32,130.05,123.67,72,0.7569179374831879,0,1,1,1,2,2,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.2857142857142857,True,False,False,True,False,False,False,True,True,False
16,2142,8,1570.96,196.37,176.48,177,1.1429140744603892,0,1,2,1,1,3,0.125,0.25,0.125,0.125,0.375,True,False,False,False,False,False,True,False,False,False
29,2213,7,1379.54,197.08,114.49,89,1.1470464215239267,0,1,2,0,2,2,0.14285714285714285,0.2857142857142857,0.0,0.2857142857142857,0.2857142857142857,True,False,False,True,False,False,True,False,True,False
45,2167,6,1004.46,167.41,81.78,134,0.9743608759251093,0,1,1,1,1,2,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.3333333333333333,False,False,False,True,False,True,False,False,False,True
37,2141,8,1302.35,162.79,72.82,171,0.9474715189764563,0,0,1,1,4,2,0.0,0.125,0.125,0.5,0.25,False,False,True,False,False,True,False,False,True,False
20,2066,12,2706.21,225.52,150.6,254,1.3125731123507,0,1,4,2,0,5,0.08333333333333333,0.3333333333333333,0.16666666666666666,0.0,0.4166666666666667,False,False,False,False,True,False,False,True,True,False
37,2166,6,704.84,117.47,90.88,125,0.6836997317658599,0,1,0,0,1,4,0.16666666666666666,0.0,0.0,0.16666666666666666,0.6666666666666666,False,False,False,False,True,False,False,True,True,False
39,2091,10,1497.59,149.76,64.25,226,0.8716342200498439,0,1,1,3,2,3,0.1,0.1,0.3,0.2,0.3,True,False,False,False,True,False,True,False,False,False
24,2166,10,2316.02,231.6,158.57,137,1.347959971711698,0,1,4,1,1,3,0.1,0.4,0.1,0.1,0.3,False,False,False,False,False,False,False,False,True,False
36,2160,10,1433.02,143.3,95.62,159,0.8340356819787837,0,0,4,2,2,2,0.0,0.4,0.2,0.2,0.2,False,False,False,False,True,True,False,False,True,False
35,2122,8,937.53,117.19,61.41,185,0.6820700737689718,0,1,1,2,3,1,0.125,0.125,0.25,0.375,0.125,True,False,False,False,True,False,False,False,True,False
21,2105,8,1309.22,163.65,117.05,183,0.9524768971097555,0,2,1,2,1,2,0.25,0.125,0.25,0.125,0.25,True,False,False,False,True,False,False,False,True,False
39,2091,10,1442.34,144.23,95.72,221,0.8394484746113047,0,2,1,1,1,5,0.2,0.1,0.1,0.1,0.5,True,False,False,True,False,False,False,False,True,False
41,2003,5,783.47,156.69,42.26,286,0.9119682554728236,0,0,1,1,1,2,0.0,0.2,0.2,0.2,0.4,True,False,False,True,False,False,False,True,True,False
47,2173,11,2572.15,233.83,182.85,135,1.360939033615485,0,2,2,1,0,6,0.18181818181818182,0.18181818181818182,0.09090909090909091,0.0,0.5454545454545454,False,False,False,False,True,True,False,False,True,False
47,2156,6,1758.39,293.06,72.29,159,1.7056699020286277,0,0,0,3,2,1,0.0,0.0,0.5,0.3333333333333333,0.16666666666666666,True,False,True,False,False,False,True,False,True,False
18,2181,8,1227.45,153.43,124.3,137,0.8929943802233411,0,2,1,2,1,2,0.25,0.125,0.25,0.125,0.25,True,False,True,False,False,False,False,False,True,False
23,2119,13,1778.6,136.82,63.7,199,0.7963207397650884,0,1,1,2,5,4,0.07692307692307693,0.07692307692307693,0.15384615384615385,0.38461538461538464,0.3076923076923077,True,False,False,False,True,False,False,True,True,False
41,2201,5,997.86,199.57,204.62,116,1.161538737281967,0,0,0,0,2,3,0.0,0.0,0.0,0.4,0.6,True,False,False,False,False,False,False,True,True,False
41,1956,3,705.35,235.12,94.75,359,1.3684471008154335,0,0,1,1,1,0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,True,False,False,True,False,False,False,False,False,False
41,2069,8,1136.33,142.04,118.99,240,0.8267022209927873,0,1,1,1,1,4,0.125,0.125,0.125,0.125,0.5,True,False,False,False,True,False,False,True,True,False
81,2117,9,1937.58,215.29,172.19,199,1.2530323933929681,0,2,1,1,2,3,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.2222222222222222,0.3333333333333333,False,False,False,False,True,False,True,False,True,False
41,2049,13,2474.26,190.33,171.89,259,1.107760023384661,0,1,3,2,3,4,0.07692307692307693,0.23076923076923078,0.15384615384615385,0.23076923076923078,0.3076923076923077,False,False,False,True,False,True,False,False,True,False
48,1915,8,2341.28,292.66,255.39,395,1.7033418191759306,0,2,1,1,2,2,0.25,0.125,0.125,0.25,0.25,False,False,False,True,False,False,True,False,True,False
46,2114,6,748.21,124.7,65.98,187,0.7257798293283624,0,1,1,2,1,1,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.16666666666666666,True,False,False,False,True,True,False,False,True,False
42,2162,3,682.99,227.66,150.72,134,1.32502835561263,0,0,0,3,0,0,0.0,0.0,1.0,0.0,0.0,True,True,False,False,False,False,True,False,False,True
31,2040,10,1850.84,185.08,92.65,256,1.0772039359430097,0,4,2,2,0,2,0.4,0.2,0.2,0.0,0.2,False,False,False,True,False,False,False,True,True,False
44,2107,5,879.28,175.86,74.48,208,1.0235416261883385,0,1,1,1,1,1,0.2,0.2,0.2,0.2,0.2,False,False,False,True,False,False,False,True,True,False
25,2187,9,1478.88,164.32,62.17,124,0.9563764358880232,0,0,2,2,1,4,0.0,0.2222222222222222,0.2222222222222222,0.1111111111111111,0.4444444444444444,False,False,False,False,True,True,False,False,True,False
32,2229,5,839.34,167.87,75.97,78,0.9770381712057112,0,1,1,1,1,1,0.2,0.2,0.2,0.2,0.2,False,False,False,True,False,True,False,False,True,False
29,2038,14,2322.44,165.89,114.59,269,0.9655141610848599,0,1,5,3,3,2,0.07142857142857142,0.35714285714285715,0.21428571428571427,0.21428571428571427,0.14285714285714285,True,False,False,False,True,True,False,False,False,True
35,1818,7,647.17,92.45,78.96,454,0.5380781493296479,0,2,2,1,1,1,0.2857142857142857,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.14285714285714285,False,False,False,True,False,True,False,False,False,False
62,2092,2,583.53,291.76,54.48,222,1.6981036327573615,0,0,0,1,1,0,0.0,0.0,0.5,0.5,0.0,True,False,False,False,False,True,False,False,True,False
12,2265,7,1050.56,150.08,73.18,50,0.8734966863320018,0,1,3,2,1,0,0.14285714285714285,0.42857142857142855,0.2857142857142857,0.14285714285714285,0.0,True,False,False,False,False,False,False,False,True,False
43,2166,10,1132.0,113.2,65.03,144,0.6588474473133169,0,1,3,1,0,5,0.1,0.3,0.1,0.0,0.5,True,False,False,False,True,False,False,True,True,False
15,2194,9,932.64,103.63,68.8,121,0.6031480650625356,0,2,0,3,0,4,0.2222222222222222,0.0,0.3333333333333333,0.0,0.4444444444444444,False,False,False,True,False,False,False,True,True,False
29,2103,3,359.0,119.67,63.0,190,0.6965041874556946,0,0,0,0,1,2,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,False,False,True,False,False,True,False,False,False,False
48,2080,7,1751.84,250.26,160.28,223,1.4565650367900238,0,1,2,0,3,1,0.14285714285714285,0.2857142857142857,0.0,0.42857142857142855,0.14285714285714285,False,False,False,True,False,False,False,False,True,False
35,2070,7,779.63,111.38,75.84,230,0.6482546703335444,0,3,1,2,0,1,0.42857142857142855,0.14285714285714285,0.2857142857142857,0.0,0.14285714285714285,True,False,False,False,True,True,False,False,True,False
22,2106,16,2688.8,168.05,128.9,206,0.9780858084894251,0,3,4,2,2,5,0.1875,0.25,0.125,0.125,0.3125,True,False,False,True,False,True,False,False,True,False
26,2208,9,1161.19,129.02,127.45,107,0.7509231241374925,0,2,0,3,1,3,0.2222222222222222,0.0,0.3333333333333333,0.1111111111111111,0.3333333333333333,False,False,False,False,True,False,False,False,True,False
43,1875,7,1094.95,156.42,99.73,432,0.9103967995472528,0,0,1,2,0,4,0.0,0.14285714285714285,0.2857142857142857,0.0,0.5714285714285714,True,True,False,False,False,True,False,False,True,False
26,2197,7,1159.07,165.58,107.47,115,0.9637098968740196,0,1,1,0,4,1,0.14285714285714285,0.14285714285714285,0.0,0.5714285714285714,0.14285714285714285,False,False,False,True,False,False,True,False,True,False
37,2175,3,239.83,79.94,69.12,139,0.46526735811154196,0,1,0,0,0,2,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666,True,False,False,False,True,False,False,True,True,False
35,1973,7,1187.24,169.61,149.53,340,0.9871653316149442,0,0,3,0,2,2,0.0,0.42857142857142855,0.0,0.2857142857142857,0.2857142857142857,True,False,False,False,True,False,False,False,True,False
27,2111,4,514.32,128.58,70.62,151,0.7483622329995256,0,0,1,0,2,1,0.0,0.25,0.0,0.5,0.25,True,False,False,False,True,False,False,True,False,False
60,2139,3,525.8,175.27,75.29,169,1.0201077039806101,0,1,0,1,0,1,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,True,False,True,False,False,True,False,False,True,False
42,2155,8,2246.84,280.86,343.94,147,1.6346633750213622,0,0,2,1,1,4,0.0,0.25,0.125,0.125,0.5,True,False,False,False,True,False,False,True,True,False
10,2020,14,1850.96,132.21,81.05,291,0.769489584887753,0,2,2,5,2,3,0.14285714285714285,0.14285714285714285,0.35714285714285715,0.14285714285714285,0.21428571428571427,True,False,False,True,False,True,False,False,True,False
37,2188,2,174.38,87.19,44.25,20,0.5074638598166793,0,0,0,2,0,0,0.0,0.0,1.0,0.0,0.0,True,False,True,False,False,True,False,False,False,False
27,2118,10,1809.07,180.91,119.81,190,1.052933672203641,0,4,1,2,1,2,0.4,0.1,0.2,0.1,0.2,False,False,False,False,True,True,False,False,True,False
45,2067,9,2608.25,289.81,204.13,235,1.6867542288504627,0,2,1,0,4,2,0.2222222222222222,0.1111111111111111,0.0,0.4444444444444444,0.2222222222222222,True,False,False,True,False,False,False,False,True,False
25,2160,7,1808.98,258.43,110.35,153,1.5041161290563647,0,1,0,1,3,2,0.14285714285714285,0.0,0.14285714285714285,0.42857142857142855,0.2857142857142857,True,False,False,True,False,False,True,False,True,False
33,2107,6,459.66,76.61,48.26,205,0.4458860683628375,0,0,1,3,1,1,0.0,0.16666666666666666,0.5,0.16666666666666666,0.16666666666666666,False,False,False,True,False,False,False,True,True,False
41,2141,8,769.4,96.18,40.31,156,0.5597875219310497,0,2,3,0,0,3,0.25,0.375,0.0,0.0,0.375,False,False,False,False,True,False,False,True,True,False
45,2084,6,655.15,109.19,69.7,227,0.6355084167150271,0,2,1,0,1,2,0.3333333333333333,0.16666666666666666,0.0,0.16666666666666666,0.3333333333333333,False,False,False,False,True,False,False,False,True,False
20,1932,14,2644.22,188.87,152.7,379,1.099262520972316,0,0,5,2,3,4,0.0,0.35714285714285715,0.14285714285714285,0.21428571428571427,0.2857142857142857,False,False,False,True,False,False,True,False,True,False
30,1976,6,1258.55,209.76,103.56,332,1.2208466479544289,0,1,3,2,0,0,0.16666666666666666,0.5,0.3333333333333333,0.0,0.0,True,False,True,False,False,False,True,False,False,False
29,2110,9,1534.53,170.5,113.67,201,0.9923453159621956,0,1,1,3,2,2,0.1111111111111111,0.1111111111111111,0.3333333333333333,0.2222222222222222,0.2222222222222222,True,False,False,False,True,False,False,True,True,False
27,2195,2,144.9,72.45,35.44,71,0.42167400669478633,0,0,0,0,0,2,0.0,0.0,0.0,0.0,1.0,False,False,False,False,True,False,False,True,True,False
56,2157,9,2297.13,255.24,112.35,155,1.4855496683061045,0,2,3,4,0,0,0.2222222222222222,0.3333333333333333,0.4444444444444444,0.0,0.0,True,False,False,False,True,False,True,False,True,False
39,2131,10,2361.34,236.13,196.01,162,1.374325510018494,0,0,3,1,3,3,0.0,0.3,0.1,0.3,0.3,False,True,False,False,False,False,True,False,True,False
19,2063,12,2065.75,172.15,159.68,224,1.0019486577295715,0,3,3,2,1,3,0.25,0.25,0.16666666666666666,0.08333333333333333,0.25,True,False,False,False,True,False,False,True,True,False
46,2180,5,967.95,193.59,173.7,130,1.1267338986341433,0,1,1,0,0,3,0.2,0.2,0.0,0.0,0.6,True,True,False,False,False,True,False,False,True,False
60,2078,5,505.02,101.0,51.48,213,0.5878409203060513,0,0,2,0,1,2,0.0,0.4,0.0,0.2,0.4,True,False,False,False,True,True,False,False,False,False
