id_cliente,idade,genero,cidade,canal_aquisicao,churn,recencia_dias,frequencia_compras,valor_total,ticket_medio,std_valor,cliente_sem_compra,compras_beleza,compras_casa,compras_eletrônicos,compras_esportes,compras_moda,metodo_preferido,dias_entre_compras,prop_compras_beleza,prop_compras_casa,prop_compras_eletrônicos,prop_compras_esportes,prop_compras_moda,ticket_medio_rel,score_churn,segmento
128,28,M,SP,Orgânico,0,2067,12,1197.5,99.79,64.65,0,3,3,1,1,4,Cartão,261,0.25,0.25,0.0833333333333333,0.0833333333333333,0.3333333333333333,0.5807984696766422,0.08190090482273145,Muito Baixo
129,36,F,RJ,Orgânico,0,2190,4,791.95,197.99,48.47,0,1,0,0,0,3,Cartão,137,0.25,0.0,0.0,0.0,0.75,1.152342810013813,0.3713991039485718,Baixo
130,28,M,RJ,Indicação,0,2045,9,1213.07,134.79,88.41,0,1,2,2,0,4,Cartão,283,0.1111111111111111,0.2222222222222222,0.2222222222222222,0.0,0.4444444444444444,0.78450571928765,0.11748175924862049,Muito Baixo
131,16,F,SP,Orgânico,0,1977,13,1765.87,135.84,106.8,0,0,1,5,2,5,Cartão,349,0.0,0.0769230769230769,0.3846153846153846,0.1538461538461538,0.3846153846153846,0.7906169367759803,0.09124523509972424,Muito Baixo
132,35,M,BH,Orgânico,0,2178,3,319.05,106.35,76.44,0,2,0,0,1,0,Cartão,41,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,0.6189790284608767,0.4675372033575449,Médio
133,22,M,POA,Google,0,1965,9,1809.65,201.07,120.67,0,0,4,2,2,1,Cartão,364,0.0,0.4444444444444444,0.2222222222222222,0.2222222222222222,0.1111111111111111,1.1702690479795814,0.13743579390664531,Muito Baixo
134,40,F,POA,Orgânico,0,2042,8,1086.73,135.84,103.73,0,1,3,1,1,2,Cartão,283,0.125,0.375,0.125,0.125,0.25,0.7906169367759803,0.48767004982115103,Médio
135,23,F,SP,Google,0,2214,10,1065.38,106.54,70.54,0,1,1,1,3,4,Cartão,114,0.1,0.1,0.1,0.3,0.4,0.620084867815908,0.10212307176064835,Muito Baixo
136,53,M,SP,Google,0,2244,4,421.92,105.48,86.85,0,1,0,0,0,3,Cartão,78,0.25,0.0,0.0,0.0,0.75,0.6139154482562603,0.19924896571883421,Muito Baixo
137,25,F,POA,Facebook,1,2226,1,110.57,110.57,0.0,0,0,0,0,0,1,Boleto,0,0.0,0.0,0.0,0.0,1.0,0.6435403025568326,0.6948879212066763,Alto
138,31,M,RJ,Facebook,0,1755,8,1402.9,175.36,142.63,0,1,3,3,1,0,Cartão,570,0.125,0.375,0.375,0.125,0.0,1.020631522622467,0.34924730723202563,Baixo
139,44,F,SP,Facebook,0,2113,5,1576.9,315.38,174.01,0,1,1,0,2,1,Cartão,158,0.2,0.2,0.0,0.4,0.2,1.8355769252091327,0.26268586689575946,Baixo
140,20,M,BH,Google,0,2198,10,1375.57,137.56,110.86,0,1,2,2,1,4,Cartão,129,0.1,0.2,0.2,0.1,0.4,0.8006276930425784,0.1439898712505698,Muito Baixo
141,37,M,SP,Google,1,2283,7,963.84,137.69,93.91,0,1,0,3,1,2,Cartão,41,0.1428571428571428,0.0,0.4285714285714285,0.1428571428571428,0.2857142857142857,0.8013843199697049,0.43480290854709674,Médio
142,50,M,SP,Google,1,2069,8,2057.93,257.24,282.49,0,2,3,0,0,3,Cartão,256,0.25,0.375,0.0,0.0,0.375,1.4971900825695903,0.55745946398655,Médio
143,15,M,BSB,Facebook,0,2164,9,1461.24,162.36,95.37,0,1,1,2,0,5,Boleto,162,0.1111111111111111,0.1111111111111111,0.2222222222222222,0.0,0.5555555555555556,0.9449688299098068,0.13911347592026785,Muito Baixo
144,37,M,SP,Orgânico,0,1976,5,1197.79,239.56,121.56,0,1,2,0,0,2,Cartão,308,0.2,0.4,0.0,0.0,0.4,1.3942888204803727,0.2395074077500217,Baixo
145,38,F,SP,Orgânico,0,2089,7,1028.85,146.98,64.15,0,1,1,2,2,1,Cartão,230,0.1428571428571428,0.1428571428571428,0.2857142857142857,0.2857142857142857,0.1428571428571428,0.8554540442235982,0.2086715948358124,Baixo
146,44,M,SP,Orgânico,0,2171,4,519.53,129.88,70.26,0,0,0,1,1,2,Cartão,156,0.0,0.0,0.25,0.25,0.5,0.7559285022707914,0.22048316902771806,Baixo
147,20,F,RJ,Facebook,0,2213,9,1384.2,153.8,88.48,0,0,1,2,2,4,Cartão,111,0.0,0.1111111111111111,0.2222222222222222,0.2222222222222222,0.4444444444444444,0.8951478568620861,0.11971625077545814,Muito Baixo
148,19,F,SP,Orgânico,0,1927,6,599.01,99.84,81.0,0,1,2,1,1,1,Cartão,366,0.1666666666666666,0.3333333333333333,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.5810894800332294,0.3424789089054548,Baixo
149,41,M,RJ,Google,0,2228,3,286.56,95.52,22.53,0,0,1,0,1,1,Cartão,65,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.5559461852240992,0.4155928367298869,Médio
150,38,M,RJ,Google,0,1983,8,1564.08,195.51,107.38,0,2,2,2,1,1,Cartão,341,0.25,0.25,0.25,0.125,0.125,1.13790869632709,0.49940377927397817,Médio
151,38,F,BSB,Indicação,0,1964,12,1851.17,154.26,109.17,0,2,3,4,1,2,Cartão,360,0.1666666666666666,0.25,0.3333333333333333,0.0833333333333333,0.1666666666666666,0.8978251521426878,0.11731266295293445,Muito Baixo
152,39,M,SP,Indicação,0,1839,11,1516.87,137.9,97.07,0,1,2,2,1,5,Cartão,484,0.0909090909090909,0.1818181818181818,0.1818181818181818,0.0909090909090909,0.4545454545454545,0.802606563467371,0.05136303329615238,Muito Baixo
153,26,M,BSB,Orgânico,1,2186,4,358.47,89.62,35.63,0,0,2,1,1,0,Pix,123,0.0,0.5,0.25,0.25,0.0,0.5216069631468151,0.5656909031009749,Médio
154,37,F,SP,Indicação,0,1774,8,1647.34,205.92,116.71,0,2,1,2,0,3,Cartão,548,0.25,0.125,0.25,0.0,0.375,1.1984970525685354,0.27036735971544,Baixo
155,38,F,RJ,Google,0,2189,10,1452.12,145.21,110.86,0,4,0,1,1,4,Cartão,128,0.4,0.0,0.1,0.1,0.4,0.845152277600413,0.09773030497414019,Muito Baixo
156,26,F,RJ,Orgânico,0,2124,5,904.27,180.85,167.65,0,0,0,2,2,1,Cartão,146,0.0,0.0,0.4,0.4,0.2,1.0525844597757363,0.4125832585214833,Médio
157,57,F,SP,Indicação,0,2234,5,1059.43,211.89,104.1,0,0,2,0,1,2,Cartão,83,0.0,0.4,0.0,0.2,0.4,1.2332436891450416,0.10250766427312996,Muito Baixo
158,40,F,BH,Orgânico,0,2110,8,1771.5,221.44,193.8,0,0,2,2,2,2,Cartão,211,0.0,0.25,0.25,0.25,0.25,1.288826667253188,0.2881620187883583,Baixo
159,20,F,SP,Orgânico,0,2080,14,1601.23,114.37,87.57,0,3,2,4,0,5,Cartão,237,0.2142857142857142,0.1428571428571428,0.2857142857142857,0.0,0.3571428571428571,0.6656570896574563,0.12406242004668779,Muito Baixo
160,42,M,SP,Google,0,2251,10,2737.63,273.76,202.84,0,2,2,1,2,3,Cartão,54,0.2,0.2,0.1,0.2,0.3,1.5933399043859862,0.18074758981415323,Muito Baixo
161,23,F,SP,Google,1,2111,7,849.13,121.3,129.45,0,3,0,3,0,1,Pix,178,0.4285714285714285,0.0,0.4285714285714285,0.0,0.1428571428571428,0.7059911250804358,0.580941235764434,Médio
162,44,F,RJ,Google,0,1819,6,986.2,164.37,58.85,0,1,2,1,0,2,Cartão,496,0.1666666666666666,0.3333333333333333,0.1666666666666666,0.0,0.3333333333333333,0.9566674462446104,0.3916540327083371,Baixo
163,48,M,SP,Google,0,2096,10,1865.12,186.51,125.7,0,0,4,3,0,3,Cartão,228,0.0,0.4,0.3,0.0,0.3,1.0855268321414022,0.1539753891871664,Muito Baixo
164,25,M,SP,Google,0,2067,6,1048.41,174.74,103.64,0,2,2,1,0,1,Cartão,239,0.3333333333333333,0.3333333333333333,0.1666666666666666,0.0,0.1666666666666666,1.0170229942007862,0.2178961336092399,Baixo
165,46,M,SP,Facebook,0,2164,12,3898.6,324.88,266.41,0,2,1,1,2,6,Cartão,149,0.1666666666666666,0.0833333333333333,0.0833333333333333,0.1666666666666666,0.5,1.8908688929606925,0.09964273697921108,Muito Baixo
166,39,M,RJ,Orgânico,0,1973,5,745.88,149.18,80.7,0,1,3,0,1,0,Cartão,295,0.2,0.6,0.0,0.2,0.0,0.8682584999134331,0.40340774839019894,Médio
167,44,M,RJ,Orgânico,0,2118,8,1328.59,166.07,139.47,0,0,2,1,2,3,Cartão,194,0.0,0.25,0.125,0.25,0.375,0.9665617983685736,0.298035823024444,Baixo
168,57,M,SP,Orgânico,0,2133,7,1789.36,255.62,158.33,0,1,1,2,1,2,Cartão,180,0.1428571428571428,0.1428571428571428,0.2857142857142857,0.1428571428571428,0.2857142857142857,1.4877613470161668,0.24592289621262634,Baixo
169,32,F,SP,Google,0,2218,7,1209.39,172.77,111.4,0,0,0,2,2,3,Cartão,105,0.0,0.0,0.2857142857142857,0.2857142857142857,0.4285714285714285,1.0055571861512524,0.32062145392016056,Baixo
170,25,M,RJ,Facebook,0,2272,3,441.47,147.16,89.8,0,1,1,0,0,1,Boleto,38,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,0.856501681507312,0.3333087081163324,Baixo
171,24,M,BH,Indicação,0,2111,5,714.52,142.9,44.49,0,1,0,0,1,3,Pix,207,0.2,0.0,0.0,0.2,0.6,0.8317075991260865,0.14412939325681973,Muito Baixo
172,25,M,BH,Google,1,2068,5,835.35,167.07,57.32,0,1,2,0,1,1,Boleto,226,0.2,0.4,0.0,0.2,0.2,0.9723820055003168,0.3985379923521186,Baixo
173,34,M,BSB,Orgânico,0,2222,4,541.42,135.35,63.5,0,0,1,1,0,2,Cartão,91,0.0,0.25,0.25,0.0,0.5,0.7877650352814262,0.4458539095351224,Médio
174,39,F,SP,Orgânico,1,2251,4,377.33,94.33,37.04,0,0,1,1,1,1,Cartão,49,0.0,0.25,0.25,0.25,0.25,0.5490201387373249,0.41291476847817626,Médio
175,38,M,POA,Facebook,0,2005,6,1198.43,199.74,104.74,0,1,1,3,1,0,Cartão,310,0.1666666666666666,0.1666666666666666,0.5,0.1666666666666666,0.0,1.1625281724943632,0.40907389030876473,Médio
176,44,M,SP,Orgânico,0,2090,4,1216.9,304.23,123.71,0,0,2,1,0,1,Cartão,206,0.0,0.5,0.25,0.0,0.25,1.770681615690198,0.2575865090649284,Baixo
177,35,F,POA,Google,1,2176,5,983.91,196.78,121.05,0,0,3,0,1,1,Boleto,142,0.0,0.6,0.0,0.2,0.2,1.1453003593844038,0.5138281215099377,Médio
178,52,F,SP,Indicação,0,2062,9,1434.97,159.44,103.43,0,2,3,1,1,2,Cartão,249,0.2222222222222222,0.3333333333333333,0.1111111111111111,0.1111111111111111,0.2222222222222222,0.927973825085117,0.048614297538210574,Muito Baixo
179,31,F,RJ,Google,0,2186,6,1201.64,200.27,167.72,0,1,1,1,0,3,Cartão,134,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.0,0.5,1.1656128822741871,0.3846078052550787,Baixo
180,67,M,SP,Google,1,2115,8,1585.33,198.17,185.81,0,0,2,1,0,5,Cartão,204,0.0,0.25,0.125,0.0,0.625,1.1533904472975265,0.30194732044248307,Baixo
181,42,F,SP,Orgânico,1,2056,14,3051.16,217.94,137.18,0,1,4,3,1,5,Cartão,262,0.0714285714285714,0.2857142857142857,0.2142857142857142,0.0714285714285714,0.3571428571428571,1.2684559422920874,0.3408162446518127,Baixo
182,24,F,BSB,Orgânico,0,2229,7,585.69,83.67,39.9,0,2,2,1,2,0,Cartão,92,0.2857142857142857,0.2857142857142857,0.1428571428571428,0.2857142857142857,0.0,0.4869767307129437,0.30566938920028247,Baixo
183,22,F,BH,Indicação,1,2171,4,568.52,142.13,56.95,0,0,0,2,0,2,Pix,138,0.0,0.0,0.5,0.0,0.5,0.8272260396346443,0.36833026846044786,Baixo
184,40,M,POA,Facebook,0,2065,7,1133.6,161.94,84.72,0,0,3,2,2,0,Cartão,243,0.0,0.4285714285714285,0.2857142857142857,0.2857142857142857,0.0,0.9425243429144748,0.40051341940014945,Médio
185,32,M,RJ,Indicação,0,2068,7,1452.08,207.44,212.68,0,2,1,1,0,3,Pix,251,0.2857142857142857,0.1428571428571428,0.1428571428571428,0.0,0.4285714285714285,1.207343767408785,0.3885213583542769,Baixo
186,43,F,RJ,Orgânico,0,2074,9,1698.84,188.76,88.16,0,0,0,4,0,5,Cartão,228,0.0,0.0,0.4444444444444444,0.0,0.5555555555555556,1.0986222981878242,0.1287458657251101,Muito Baixo
187,40,M,SP,Orgânico,0,2090,4,621.31,155.33,77.93,0,0,1,2,1,0,Cartão,228,0.0,0.25,0.5,0.25,0.0,0.904052773773653,0.27749900846865977,Baixo
188,34,M,POA,Orgânico,0,2178,7,1215.87,173.7,171.13,0,0,1,2,0,4,Cartão,118,0.0,0.1428571428571428,0.2857142857142857,0.0,0.5714285714285714,1.0109699787837734,0.3130034756241318,Baixo
189,24,M,RJ,Orgânico,0,2244,7,910.32,130.05,123.67,0,1,1,1,2,2,Cartão,72,0.1428571428571428,0.1428571428571428,0.1428571428571428,0.2857142857142857,0.2857142857142857,0.7569179374831879,0.48720652075377235,Médio
190,16,M,BH,Indicação,0,2142,8,1570.96,196.37,176.48,0,1,2,1,1,3,Boleto,177,0.125,0.25,0.125,0.125,0.375,1.1429140744603892,0.15787086205751802,Muito Baixo
191,29,M,RJ,Indicação,0,2213,7,1379.54,197.08,114.49,0,1,2,0,2,2,Cartão,89,0.1428571428571428,0.2857142857142857,0.0,0.2857142857142857,0.2857142857142857,1.1470464215239269,0.2162043465316711,Baixo
192,45,F,RJ,Google,0,2167,6,1004.46,167.41,81.78,0,1,1,1,1,2,Pix,134,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.3333333333333333,0.9743608759251092,0.42215503026517626,Médio
193,37,F,POA,Google,0,2141,8,1302.35,162.79,72.82,0,0,1,1,4,2,Cartão,171,0.0,0.125,0.125,0.5,0.25,0.9474715189764564,0.46868171080787124,Médio
194,20,F,SP,Orgânico,0,2066,12,2706.21,225.52,150.6,0,1,4,2,0,5,Cartão,254,0.0833333333333333,0.3333333333333333,0.1666666666666666,0.0,0.4166666666666667,1.3125731123507,0.11579840524399347,Muito Baixo
195,37,F,SP,Orgânico,0,2166,6,704.84,117.47,90.88,0,1,0,0,1,4,Cartão,125,0.1666666666666666,0.0,0.0,0.1666666666666666,0.6666666666666666,0.6836997317658599,0.2016157320410735,Baixo
196,39,M,SP,Indicação,0,2091,10,1497.59,149.76,64.25,0,1,1,3,2,3,Boleto,226,0.1,0.1,0.3,0.2,0.3,0.8716342200498439,0.06086999746130337,Muito Baixo
197,24,F,BH,Facebook,0,2166,10,2316.02,231.6,158.57,0,1,4,1,1,3,Cartão,137,0.1,0.4,0.1,0.1,0.3,1.347959971711698,0.10278898629461457,Muito Baixo
198,36,F,SP,Google,0,2160,10,1433.02,143.3,95.62,0,0,4,2,2,2,Cartão,159,0.0,0.4,0.2,0.2,0.2,0.8340356819787837,0.10350756988179198,Muito Baixo
199,35,M,SP,Facebook,0,2122,8,937.53,117.19,61.41,0,1,1,2,3,1,Cartão,185,0.125,0.125,0.25,0.375,0.125,0.6820700737689718,0.26718850285073814,Baixo
200,21,M,SP,Facebook,0,2105,8,1309.22,163.65,117.05,0,2,1,2,1,2,Cartão,183,0.25,0.125,0.25,0.125,0.25,0.9524768971097556,0.27070039933322987,Baixo
201,39,M,RJ,Facebook,0,2091,10,1442.34,144.23,95.72,0,2,1,1,1,5,Cartão,221,0.2,0.1,0.1,0.1,0.5,0.8394484746113047,0.10487971606807489,Muito Baixo
202,41,M,RJ,Orgânico,0,2003,5,783.47,156.69,42.26,0,0,1,1,1,2,Cartão,286,0.0,0.2,0.2,0.2,0.4,0.9119682554728236,0.5339677624613092,Médio
203,47,F,SP,Google,0,2173,11,2572.15,233.83,182.85,0,2,2,1,0,6,Cartão,135,0.1818181818181818,0.1818181818181818,0.0909090909090909,0.0,0.5454545454545454,1.360939033615485,0.10555764107987334,Muito Baixo
204,47,M,POA,Indicação,0,2156,6,1758.39,293.06,72.29,0,0,0,3,2,1,Cartão,159,0.0,0.0,0.5,0.3333333333333333,0.1666666666666666,1.7056699020286277,0.16973290390093923,Muito Baixo
205,18,M,POA,Facebook,0,2181,8,1227.45,153.43,124.3,0,2,1,2,1,2,Cartão,137,0.25,0.125,0.25,0.125,0.25,0.8929943802233411,0.40374873555478646,Médio
206,23,M,SP,Orgânico,0,2119,13,1778.6,136.82,63.7,0,1,1,2,5,4,Cartão,199,0.0769230769230769,0.0769230769230769,0.1538461538461538,0.3846153846153846,0.3076923076923077,0.7963207397650884,0.19662422639961827,Muito Baixo
207,41,M,BH,Orgânico,0,2201,5,997.86,199.57,204.62,0,0,0,0,2,3,Cartão,116,0.0,0.0,0.0,0.4,0.6,1.161538737281967,0.2802818875572081,Baixo
208,41,M,RJ,Facebook,0,1956,3,705.35,235.12,94.75,0,0,1,1,1,0,Boleto,359,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,1.3684471008154335,0.34419035808504256,Baixo
209,41,M,SP,Orgânico,0,2069,8,1136.33,142.04,118.99,0,1,1,1,1,4,Cartão,240,0.125,0.125,0.125,0.125,0.5,0.8267022209927873,0.2936050217927248,Baixo
210,81,F,SP,Indicação,0,2117,9,1937.58,215.29,172.19,0,2,1,1,2,3,Cartão,199,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.2222222222222222,0.3333333333333333,1.253032393392968,0.056819252914841155,Muito Baixo
211,41,F,RJ,Google,0,2049,13,2474.26,190.33,171.89,0,1,3,2,3,4,Cartão,259,0.0769230769230769,0.2307692307692307,0.1538461538461538,0.2307692307692307,0.3076923076923077,1.107760023384661,0.13662202064502654,Muito Baixo
212,48,F,RJ,Indicação,0,1915,8,2341.28,292.66,255.39,0,2,1,1,2,2,Cartão,395,0.25,0.125,0.125,0.25,0.25,1.7033418191759306,0.15013770598482468,Muito Baixo
213,46,M,SP,Google,1,2114,6,748.21,124.7,65.98,0,1,1,2,1,1,Cartão,187,0.1666666666666666,0.1666666666666666,0.3333333333333333,0.1666666666666666,0.1666666666666666,0.7257798293283624,0.4634518882831613,Médio
214,42,M,BSB,Indicação,0,2162,3,682.99,227.66,150.72,0,0,0,3,0,0,Pix,134,0.0,0.0,1.0,0.0,0.0,1.32502835561263,0.27016522128583775,Baixo
215,31,F,RJ,Orgânico,0,2040,10,1850.84,185.08,92.65,0,4,2,2,0,2,Cartão,256,0.4,0.2,0.2,0.0,0.2,1.0772039359430097,0.12568920674861445,Muito Baixo
216,44,F,RJ,Orgânico,1,2107,5,879.28,175.86,74.48,0,1,1,1,1,1,Cartão,208,0.2,0.2,0.2,0.2,0.2,1.0235416261883383,0.5106032700663005,Médio
217,25,F,SP,Google,0,2187,9,1478.88,164.32,62.17,0,0,2,2,1,4,Cartão,124,0.0,0.2222222222222222,0.2222222222222222,0.1111111111111111,0.4444444444444444,0.9563764358880232,0.11846282340780666,Muito Baixo
218,32,F,RJ,Google,0,2229,5,839.34,167.87,75.97,0,1,1,1,1,1,Cartão,78,0.2,0.2,0.2,0.2,0.2,0.9770381712057112,0.42577341295466065,Médio
219,29,M,SP,Google,0,2038,14,2322.44,165.89,114.59,0,1,5,3,3,2,Pix,269,0.0714285714285714,0.3571428571428571,0.2142857142857142,0.2142857142857142,0.1428571428571428,0.96551416108486,0.19367620176041836,Muito Baixo
220,35,F,RJ,Google,1,1818,7,647.17,92.45,78.96,0,2,2,1,1,1,Boleto,454,0.2857142857142857,0.2857142857142857,0.1428571428571428,0.1428571428571428,0.1428571428571428,0.5380781493296479,0.5981264194714586,Médio
221,62,M,BH,Google,1,2092,2,583.53,291.76,54.48,0,0,0,1,1,0,Cartão,222,0.0,0.0,0.5,0.5,0.0,1.6981036327573615,0.5608961839937546,Médio
222,12,M,BH,Facebook,0,2265,7,1050.56,150.08,73.18,0,1,3,2,1,0,Cartão,50,0.1428571428571428,0.4285714285714285,0.2857142857142857,0.1428571428571428,0.0,0.8734966863320018,0.3689597092046802,Baixo
223,43,M,SP,Orgânico,0,2166,10,1132.0,113.2,65.03,0,1,3,1,0,5,Cartão,144,0.1,0.3,0.1,0.0,0.5,0.6588474473133169,0.10132984865961757,Muito Baixo
224,15,F,RJ,Orgânico,0,2194,9,932.64,103.63,68.8,0,2,0,3,0,4,Cartão,121,0.2222222222222222,0.0,0.3333333333333333,0.0,0.4444444444444444,0.6031480650625356,0.15429379632636747,Muito Baixo
225,29,F,POA,Google,0,2103,3,359.0,119.67,63.0,0,0,0,0,1,2,Boleto,190,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.6965041874556946,0.3511782602541194,Baixo
226,48,F,RJ,Facebook,0,2080,7,1751.84,250.26,160.28,0,1,2,0,3,1,Cartão,223,0.1428571428571428,0.2857142857142857,0.0,0.4285714285714285,0.1428571428571428,1.4565650367900238,0.3808051575265163,Baixo
227,35,M,SP,Google,0,2070,7,779.63,111.38,75.84,0,3,1,2,0,1,Cartão,230,0.4285714285714285,0.1428571428571428,0.2857142857142857,0.0,0.1428571428571428,0.6482546703335444,0.306375375638464,Baixo
228,22,M,RJ,Google,0,2106,16,2688.8,168.05,128.9,0,3,4,2,2,5,Cartão,206,0.1875,0.25,0.125,0.125,0.3125,0.9780858084894252,0.05071225586760285,Muito Baixo
229,26,F,SP,Facebook,0,2208,9,1161.19,129.02,127.45,0,2,0,3,1,3,Cartão,107,0.2222222222222222,0.0,0.3333333333333333,0.1111111111111111,0.3333333333333333,0.7509231241374925,0.1419558983220693,Muito Baixo
230,43,M,BSB,Google,1,1875,7,1094.95,156.42,99.73,0,0,1,2,0,4,Cartão,432,0.0,0.1428571428571428,0.2857142857142857,0.0,0.5714285714285714,0.9103967995472528,0.29674936636327104,Baixo
231,26,F,RJ,Indicação,0,2197,7,1159.07,165.58,107.47,0,1,1,0,4,1,Cartão,115,0.1428571428571428,0.1428571428571428,0.0,0.5714285714285714,0.1428571428571428,0.9637098968740196,0.21087271861483387,Baixo
232,37,M,SP,Orgânico,0,2175,3,239.83,79.94,69.12,0,1,0,0,0,2,Cartão,139,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666,0.4652673581115419,0.2885197424478458,Baixo
233,35,M,SP,Facebook,0,1973,7,1187.24,169.61,149.53,0,0,3,0,2,2,Cartão,340,0.0,0.4285714285714285,0.0,0.2857142857142857,0.2857142857142857,0.9871653316149442,0.32439377670303027,Baixo
234,27,M,SP,Orgânico,0,2111,4,514.32,128.58,70.62,0,0,1,0,2,1,Boleto,151,0.0,0.25,0.0,0.5,0.25,0.7483622329995256,0.37291905002441705,Baixo
235,60,M,POA,Google,0,2139,3,525.8,175.27,75.29,0,1,0,1,0,1,Cartão,169,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,1.02010770398061,0.3481957439045322,Baixo
236,42,M,SP,Orgânico,0,2155,8,2246.84,280.86,343.94,0,0,2,1,1,4,Cartão,147,0.0,0.25,0.125,0.125,0.5,1.6346633750213622,0.24833033318428557,Baixo
237,10,M,RJ,Google,0,2020,14,1850.96,132.21,81.05,0,2,2,5,2,3,Cartão,291,0.1428571428571428,0.1428571428571428,0.3571428571428571,0.1428571428571428,0.2142857142857142,0.769489584887753,0.15411250818319144,Muito Baixo
238,37,M,POA,Google,0,2188,2,174.38,87.19,44.25,0,0,0,2,0,0,Boleto,20,0.0,0.0,1.0,0.0,0.0,0.5074638598166793,0.47883020101184814,Médio
239,27,F,SP,Google,0,2118,10,1809.07,180.91,119.81,0,4,1,2,1,2,Cartão,190,0.4,0.1,0.2,0.1,0.2,1.052933672203641,0.07878208679739312,Muito Baixo
240,45,M,RJ,Facebook,1,2067,9,2608.25,289.81,204.13,0,2,1,0,4,2,Cartão,235,0.2222222222222222,0.1111111111111111,0.0,0.4444444444444444,0.2222222222222222,1.6867542288504629,0.4231862963968714,Médio
241,25,M,RJ,Indicação,0,2160,7,1808.98,258.43,110.35,0,1,0,1,3,2,Cartão,153,0.1428571428571428,0.0,0.1428571428571428,0.4285714285714285,0.2857142857142857,1.5041161290563647,0.18971326788748719,Muito Baixo
242,33,F,RJ,Orgânico,0,2107,6,459.66,76.61,48.26,0,0,1,3,1,1,Cartão,205,0.0,0.1666666666666666,0.5,0.1666666666666666,0.1666666666666666,0.4458860683628375,0.4602396725529448,Médio
243,41,F,SP,Orgânico,1,2141,8,769.4,96.18,40.31,0,2,3,0,0,3,Cartão,156,0.25,0.375,0.0,0.0,0.375,0.5597875219310497,0.5426466495008696,Médio
244,45,F,SP,Facebook,0,2084,6,655.15,109.19,69.7,0,2,1,0,1,2,Cartão,227,0.3333333333333333,0.1666666666666666,0.0,0.1666666666666666,0.3333333333333333,0.6355084167150271,0.26030529172975264,Baixo
245,20,F,RJ,Indicação,0,1932,14,2644.22,188.87,152.7,0,0,5,2,3,4,Cartão,379,0.0,0.3571428571428571,0.1428571428571428,0.2142857142857142,0.2857142857142857,1.099262520972316,0.08385994804415856,Muito Baixo
246,30,M,POA,Indicação,0,1976,6,1258.55,209.76,103.56,0,1,3,2,0,0,Boleto,332,0.1666666666666666,0.5,0.3333333333333333,0.0,0.0,1.2208466479544289,0.21448647467396506,Baixo
247,29,M,SP,Orgânico,0,2110,9,1534.53,170.5,113.67,0,1,1,3,2,2,Cartão,201,0.1111111111111111,0.1111111111111111,0.3333333333333333,0.2222222222222222,0.2222222222222222,0.9923453159621956,0.08433086154155629,Muito Baixo
248,27,F,SP,Orgânico,1,2195,2,144.9,72.45,35.44,0,0,0,0,0,2,Cartão,71,0.0,0.0,0.0,0.0,1.0,0.4216740066947863,0.5989276396284183,Médio
249,56,M,SP,Indicação,0,2157,9,2297.13,255.24,112.35,0,2,3,4,0,0,Cartão,155,0.2222222222222222,0.3333333333333333,0.4444444444444444,0.0,0.0,1.4855496683061045,0.16422980206867688,Muito Baixo
250,39,F,BSB,Indicação,0,2131,10,2361.34,236.13,196.01,0,0,3,1,3,3,Cartão,162,0.0,0.3,0.1,0.3,0.3,1.374325510018494,0.1108619472742776,Muito Baixo
251,19,M,SP,Orgânico,0,2063,12,2065.75,172.15,159.68,0,3,3,2,1,3,Cartão,224,0.25,0.25,0.1666666666666666,0.0833333333333333,0.25,1.0019486577295715,0.04477840052104756,Muito Baixo
252,46,M,BSB,Google,0,2180,5,967.95,193.59,173.7,0,1,1,0,0,3,Cartão,130,0.2,0.2,0.0,0.0,0.6,1.1267338986341433,0.38591028145704426,Baixo
253,60,M,SP,Google,0,2078,5,505.02,101.0,51.48,0,0,2,0,1,2,Boleto,213,0.0,0.4,0.0,0.2,0.4,0.5878409203060513,0.28711114667259807,Baixo
254,47,M,POA,Indicação,1,2176,7,2028.13,289.73,195.83,0,0,5,0,1,1,Cartão,126,0.0,0.7142857142857143,0.0,0.1428571428571428,0.1428571428571428,1.6862886122799234,0.48066404050586536,Médio
255,16,M,RJ,Orgânico,0,2090,9,1921.56,213.51,172.93,0,1,0,1,3,4,Boleto,218,0.1111111111111111,0.0,0.1111111111111111,0.3333333333333333,0.4444444444444444,1.2426724246984655,0.11020733453395586,Muito Baixo
256,29,F,RJ,Facebook,0,1993,6,1495.84,249.31,130.71,0,0,2,3,1,0,Boleto,308,0.0,0.3333333333333333,0.5,0.1666666666666666,0.0,1.451035840014868,0.38435958399465364,Baixo
