id_cliente,idade,genero,cidade,canal_aquisicao,churn
873,18,F,BH,Facebook,1
874,26,M,POA,Google,0
875,34,F,RJ,Orgânico,0
876,56,M,RJ,Facebook,0
877,28,M,SP,Google,0
878,37,F,RJ,Google,0
879,34,M,RJ,Orgânico,1
880,49,M,RJ,Indicação,0
881,65,M,BSB,Orgânico,0
882,28,M,SP,Orgânico,0
883,29,M,BSB,Orgânico,1
884,47,M,BSB,Indicação,0
885,43,M,RJ,Google,1
886,57,F,RJ,Google,1
887,42,M,SP,Indicação,0
888,30,F,POA,Facebook,0
889,42,M,SP,Indicação,0
890,48,F,RJ,Facebook,1
891,44,F,RJ,Indicação,0
892,41,M,POA,Google,1
893,47,F,BH,Google,0
894,49,F,RJ,Orgânico,0
895,51,M,SP,Google,0
896,42,F,SP,Indicação,0
897,32,M,SP,Indicação,0
898,36,F,BSB,Orgânico,0
899,49,F,BH,Orgânico,0
900,25,F,BH,Facebook,0
901,39,F,RJ,Indicação,0
902,30,M,RJ,Google,0
903,35,M,SP,Facebook,0
904,50,M,SP,Orgânico,0
905,37,M,SP,Indicação,0
906,35,M,BH,Facebook,0
907,18,F,SP,Google,0
908,43,M,BH,Orgânico,1
909,42,F,RJ,Google,1
910,60,M,RJ,Orgânico,0
911,31,M,SP,Indicação,0
912,37,M,SP,Facebook,0
913,37,M,SP,Google,0
914,53,F,BH,Google,0
915,33,M,SP,Orgânico,0
916,38,F,BSB,Orgânico,1
917,42,F,BH,Indicação,0
918,37,M,SP,Facebook,0
919,29,F,BH,Indicação,0
920,37,F,RJ,Facebook,1
921,47,M,BH,Indicação,0
922,22,F,SP,Facebook,0
923,36,M,SP,Orgânico,0
924,26,M,SP,Orgânico,0
925,49,F,SP,Facebook,0
926,16,F,BH,Orgânico,0
927,28,F,BH,Facebook,0
928,39,F,POA,Google,0
929,53,F,SP,Google,0
930,34,F,SP,Indicação,0
931,28,F,RJ,Orgânico,0
932,57,M,SP,Orgânico,0
933,17,M,SP,Indicação,0
934,8,M,RJ,Google,0
935,40,F,SP,Google,0
936,28,F,RJ,Facebook,1
937,22,F,SP,Orgânico,0
938,43,M,RJ,Orgânico,0
939,37,M,BSB,Google,0
940,28,M,SP,Orgânico,0
941,19,F,POA,Indicação,1
942,45,M,RJ,Google,0
943,42,M,POA,Indicação,0
944,33,F,SP,Orgânico,0
945,57,M,RJ,Google,0
946,22,M,RJ,Orgânico,1
947,16,M,BH,Google,0
948,26,F,RJ,Google,0
949,34,M,RJ,Google,0
950,37,F,POA,Orgânico,0
951,32,F,SP,Facebook,1
952,39,M,SP,Orgânico,0
953,19,M,RJ,Indicação,0
954,52,F,RJ,Facebook,0
955,34,F,RJ,Orgânico,1
956,48,F,RJ,Facebook,1
957,39,F,POA,Orgânico,0
958,40,F,BH,Google,0
959,41,M,SP,Indicação,0
960,40,F,SP,Orgânico,0
961,42,M,POA,Orgânico,1
962,50,F,BH,Google,1
963,37,M,POA,Indicação,0
964,43,F,SP,Facebook,0
965,33,M,BH,Facebook,0
966,52,M,BH,Google,0
967,26,F,SP,Google,0
968,56,F,RJ,Orgânico,1
969,34,M,RJ,Orgânico,1
970,17,M,RJ,Facebook,0
971,36,M,BSB,Orgânico,0
972,26,F,BSB,Google,1
973,45,F,BSB,Indicação,0
974,27,F,BSB,Orgânico,1
975,29,F,RJ,Orgânico,1
976,12,M,SP,Facebook,0
977,29,F,BSB,Orgânico,0
978,5,F,RJ,Facebook,0
979,15,F,SP,Orgânico,0
980,44,F,RJ,Indicação,0
981,44,F,SP,Orgânico,1
982,40,M,RJ,Google,0
983,23,F,SP,Indicação,0
984,34,M,SP,Indicação,0
985,34,F,POA,Indicação,0
986,21,F,BH,Indicação,1
987,53,F,BH,Orgânico,0
988,45,F,RJ,Orgânico,1
989,32,M,BSB,Google,0
990,35,M,BH,Orgânico,0
991,37,F,RJ,Google,0
992,10,M,POA,Indicação,1
993,32,M,SP,Orgânico,0
994,26,F,POA,Google,0
995,22,M,RJ,Orgânico,1
996,31,M,RJ,Orgânico,0
997,56,F,SP,Indicação,0
998,42,F,RJ,Facebook,1
999,28,M,RJ,Facebook,0
1000,41,F,POA,Orgânico,0
1001,51,F,POA,Google,0
1002,46,F,POA,Indicação,0
1003,35,M,SP,Google,0
1004,27,F,POA,Google,0
1005,43,F,RJ,Orgânico,0
1006,39,M,BSB,Facebook,1
1007,45,M,SP,Orgânico,0
1008,42,M,RJ,Indicação,0
1009,47,M,POA,Indicação,0
1010,28,M,POA,Google,0
1011,50,F,RJ,Orgânico,1
1012,37,M,BH,Google,1
1013,59,F,SP,Indicação,0
1014,26,M,BH,Facebook,0
1015,55,F,RJ,Facebook,0
1016,37,F,SP,Indicação,0
1017,27,M,SP,Indicação,0
1018,29,M,SP,Google,0
1019,31,M,BH,Facebook,1
1020,40,M,SP,Orgânico,0
1021,41,M,RJ,Facebook,1
1022,28,M,SP,Google,1
1023,34,F,RJ,Facebook,1
1024,60,F,BH,Google,0
1025,55,F,RJ,Google,0
1026,40,F,RJ,Facebook,0
1027,35,F,RJ,Indicação,0
1028,36,M,SP,Google,0
1029,42,M,BSB,Indicação,0
1030,22,F,SP,Orgânico,0
1031,31,F,SP,Orgânico,0
1032,14,M,BH,Orgânico,0
1033,39,M,SP,Google,1
1034,42,M,BSB,Google,1
1035,29,M,SP,Orgânico,0
1036,53,F,BH,Google,0
1037,20,F,SP,Google,0
1038,17,M,SP,Indicação,0
1039,37,M,SP,Google,0
1040,47,F,BSB,Orgânico,0
1041,55,F,POA,Orgânico,0
1042,29,F,RJ,Orgânico,0
1043,47,M,BSB,Orgânico,0
1044,34,F,RJ,Google,0
1045,32,M,POA,Orgânico,0
1046,45,M,BSB,Facebook,0
1047,42,M,SP,Indicação,0
1048,16,F,BH,Google,0
1049,52,F,RJ,Orgânico,0
1050,51,M,SP,Orgânico,0
1051,27,F,SP,Google,1
1052,39,M,POA,Google,0
1053,40,F,POA,Google,0
1054,38,M,BH,Facebook,0
1055,28,M,POA,Google,0
1056,26,F,BSB,Orgânico,1
1057,34,F,SP,Facebook,0
1058,49,M,SP,Facebook,0
1059,41,F,SP,Orgânico,0
1060,30,M,SP,Facebook,0
1061,44,M,SP,Facebook,0
1062,0,M,RJ,Orgânico,0
1063,48,M,BSB,Orgânico,0
1064,14,M,BSB,Google,0
1065,30,M,RJ,Google,0
1066,21,M,POA,Google,1
1067,19,M,RJ,Facebook,0
1068,48,F,BSB,Google,0
1069,29,F,RJ,Indicação,0
1070,39,M,SP,Orgânico,0
1071,34,M,POA,Google,1
1072,40,M,SP,Indicação,0
1073,35,F,RJ,Facebook,1
1074,19,M,SP,Indicação,0
1075,46,M,RJ,Indicação,0
1076,29,M,POA,Orgânico,0
1077,16,F,SP,Google,0
1078,29,F,BSB,Google,0
1079,53,F,SP,Indicação,0
1080,45,M,SP,Facebook,0
1081,30,M,SP,Google,0
1082,30,F,BH,Google,0
1083,31,M,SP,Indicação,0
1084,59,F,RJ,Facebook,0
1085,39,F,SP,Orgânico,0
1086,40,M,SP,Facebook,0
1087,47,M,BH,Google,0
1088,37,M,SP,Indicação,0
1089,31,M,SP,Google,0
1090,32,F,SP,Facebook,0
1091,34,F,RJ,Facebook,0
1092,34,F,RJ,Facebook,1
1093,43,F,SP,Orgânico,0
1094,35,F,SP,Google,1
1095,43,F,RJ,Orgânico,1
1096,34,M,SP,Orgânico,0
1097,35,F,BSB,Facebook,1
1098,11,M,BH,Google,0
1099,45,M,RJ,Google,0
1100,39,F,SP,Facebook,1
1101,46,F,BH,Indicação,0
1102,0,M,BSB,Google,1
1103,60,M,RJ,Orgânico,0
1104,33,F,BH,Google,0
1105,48,F,BH,Google,0
1106,22,M,RJ,Google,0
1107,42,F,SP,Google,0
1108,22,F,BH,Orgânico,0
1109,27,F,SP,Indicação,0
1110,57,F,BH,Google,1
1111,32,F,BSB,Orgânico,0
1112,37,M,BSB,Orgânico,0
1113,45,F,RJ,Orgânico,1
1114,40,F,SP,Orgânico,0
1115,36,M,SP,Indicação,0
1116,39,M,BH,Indicação,0
1117,63,F,BSB,Facebook,1
1118,34,F,RJ,Google,0
1119,37,M,SP,Indicação,0
1120,47,F,POA,Orgânico,1
1121,48,F,POA,Indicação,0
1122,49,F,RJ,Orgânico,0
1123,42,M,RJ,Facebook,0
1124,21,F,BH,Indicação,0
1125,54,F,BH,Indicação,0
1126,21,M,POA,Indicação,0
1127,38,F,SP,Indicação,0
1128,25,F,RJ,Google,0
1129,34,F,RJ,Google,0
1130,38,F,BSB,Orgânico,1
1131,38,M,BSB,Google,1
1132,40,M,POA,Facebook,0
1133,54,F,RJ,Facebook,1
1134,40,F,BSB,Facebook,1
1135,32,F,RJ,Orgânico,1
1136,46,F,RJ,Orgânico,1
1137,49,M,SP,Orgânico,0
1138,20,M,BSB,Facebook,0
1139,42,M,POA,Indicação,0
1140,43,F,SP,Orgânico,0
1141,31,F,SP,Orgânico,1
1142,51,F,BSB,Orgânico,1
1143,33,M,RJ,Orgânico,1
1144,36,M,POA,Google,0
1145,32,M,SP,Google,0
1146,35,M,SP,Orgânico,1
1147,21,M,RJ,Orgânico,0
1148,17,F,SP,Orgânico,0
1149,54,F,SP,Google,0
1150,24,F,SP,Indicação,1
1151,23,M,SP,Facebook,1
1152,9,F,SP,Facebook,0
1153,27,F,POA,Facebook,1
1154,19,M,SP,Orgânico,0
1155,54,M,RJ,Google,0
1156,47,M,BSB,Indicação,1
1157,26,F,RJ,Facebook,0
1158,62,M,RJ,Indicação,1
1159,46,F,BH,Indicação,0
1160,31,F,BSB,Orgânico,0
1161,5,M,BSB,Google,0
1162,62,F,RJ,Google,0
1163,18,M,BSB,Orgânico,0
1164,15,M,RJ,Facebook,0
1165,47,F,SP,Google,0
1166,64,F,BSB,Indicação,1
1167,51,F,RJ,Indicação,0
1168,41,M,POA,Google,1
1169,42,F,SP,Google,1
1170,45,M,SP,Orgânico,0
1171,44,M,POA,Indicação,0
1172,38,F,SP,Google,0
1173,36,F,POA,Google,1
1174,34,F,POA,Indicação,0
1175,25,F,BSB,Google,0
1176,31,M,RJ,Orgânico,0
1177,14,F,RJ,Indicação,0
1178,33,M,BSB,Facebook,1
1179,23,F,BH,Orgânico,0
1180,21,F,RJ,Facebook,0
1181,37,F,POA,Google,1
1182,51,M,RJ,Indicação,0
1183,46,F,POA,Indicação,0
1184,16,M,SP,Facebook,1
1185,23,F,SP,Facebook,0
1186,46,F,RJ,Facebook,1
1187,23,M,SP,Google,0
1188,32,M,BH,Orgânico,1
1189,41,F,SP,Indicação,0
1190,23,F,POA,Facebook,0
1191,36,M,SP,Facebook,0
1192,18,F,RJ,Facebook,1
1193,27,M,SP,Google,0
1194,38,F,RJ,Google,0
1195,15,M,SP,Google,0
1196,40,M,SP,Facebook,0
1197,34,M,BH,Indicação,0
1198,41,M,SP,Orgânico,0
1199,37,M,SP,Facebook,0
1200,51,F,BH,Orgânico,0
1201,36,F,SP,Orgânico,0
1202,29,F,RJ,Orgânico,1
1203,36,F,SP,Orgânico,0
1204,41,F,SP,Indicação,0
1205,35,F,RJ,Indicação,0
1206,35,F,SP,Google,0
1207,26,F,BSB,Orgânico,0
1208,27,F,POA,Indicação,0
1209,18,M,SP,Indicação,0
1210,55,M,POA,Indicação,0
1211,20,F,SP,Facebook,0
1212,26,M,SP,Indicação,0
1213,26,F,SP,Facebook,0
1214,45,M,RJ,Orgânico,1
1215,31,M,RJ,Orgânico,0
1216,49,M,SP,Orgânico,0
1217,26,F,BSB,Orgânico,1
1218,38,F,BH,Google,1
1219,24,F,SP,Orgânico,1
1220,60,F,BH,Google,1
1221,20,M,POA,Orgânico,0
1222,38,F,SP,Google,0
1223,42,M,SP,Facebook,0
1224,39,F,RJ,Orgânico,0
1225,32,M,RJ,Indicação,1
1226,33,M,RJ,Facebook,0
1227,35,M,SP,Indicação,0
1228,33,M,RJ,Indicação,1
1229,46,F,RJ,Google,1
1230,61,F,RJ,Indicação,0
1231,28,M,SP,Google,0
1232,18,F,RJ,Indicação,0
1233,33,F,SP,Google,0
1234,65,M,RJ,Indicação,0
1235,25,F,POA,Facebook,1
1236,54,F,RJ,Facebook,0
1237,55,F,SP,Indicação,0
1238,28,M,RJ,Indicação,0
1239,41,F,BSB,Orgânico,1
1240,54,M,BH,Orgânico,0
1241,30,M,RJ,Orgânico,0
1242,32,M,SP,Facebook,0
1243,28,F,RJ,Facebook,0
1244,22,F,RJ,Google,0
1245,27,F,POA,Facebook,0
1246,20,M,RJ,Orgânico,0
1247,35,F,RJ,Facebook,1
1248,25,M,RJ,Facebook,1
1249,37,F,SP,Google,0
1250,16,M,BSB,Google,1
1251,38,F,RJ,Google,0
1252,45,F,POA,Indicação,0
1253,11,F,RJ,Facebook,1
1254,39,M,SP,Indicação,0
1255,49,M,RJ,Indicação,0
1256,20,F,SP,Orgânico,0
1257,55,M,SP,Orgânico,0
1258,40,M,SP,Orgânico,0
1259,26,M,BH,Facebook,1
1260,34,F,RJ,Facebook,0
1261,41,F,SP,Orgânico,0
1262,35,F,RJ,Google,0
1263,41,M,RJ,Google,0
1264,23,F,POA,Facebook,0
1265,37,M,RJ,Indicação,0
1266,18,M,BH,Google,0
1267,33,F,SP,Orgânico,0
1268,24,F,BH,Indicação,0
1269,26,F,BH,Facebook,0
1270,49,M,POA,Facebook,1
1271,48,M,SP,Indicação,0
1272,42,F,RJ,Google,0
1273,21,M,RJ,Google,1
1274,31,F,SP,Google,0
1275,49,F,RJ,Orgânico,0
1276,36,F,POA,Indicação,0
1277,62,F,RJ,Facebook,0
1278,39,F,POA,Indicação,0
1279,37,F,SP,Indicação,0
1280,31,M,BH,Facebook,1
1281,36,M,RJ,Google,0
1282,33,F,RJ,Orgânico,1
1283,43,F,POA,Indicação,0
1284,46,M,SP,Indicação,0
1285,25,M,BSB,Facebook,1
1286,19,F,RJ,Orgânico,0
1287,12,F,SP,Indicação,0
1288,41,M,POA,Google,0
1289,21,F,RJ,Orgânico,0
1290,9,M,BSB,Facebook,0
1291,39,F,SP,Google,0
1292,64,M,BSB,Google,0
1293,34,F,RJ,Orgânico,1
1294,45,F,SP,Orgânico,1
1295,35,F,RJ,Orgânico,0
1296,33,M,SP,Orgânico,0
1297,46,F,RJ,Facebook,0
1298,31,M,SP,Indicação,0
1299,38,M,SP,Indicação,0
1300,38,M,SP,Orgânico,0
1301,26,M,RJ,Facebook,1
1302,46,F,RJ,Orgânico,0
1303,32,F,RJ,Google,1
1304,25,F,SP,Orgânico,1
1305,41,M,RJ,Indicação,0
1306,24,F,BH,Orgânico,1
1307,35,M,SP,Google,0
1308,34,M,BSB,Google,0
1309,48,M,RJ,Google,1
1310,40,F,BH,Indicação,0
1311,34,M,SP,Indicação,1
1312,44,F,SP,Orgânico,0
1313,51,F,BSB,Facebook,1
1314,41,F,BSB,Google,0
1315,35,M,SP,Google,0
1316,19,F,SP,Google,0
1317,22,M,RJ,Orgânico,1
1318,31,M,RJ,Orgânico,1
1319,27,M,BSB,Orgânico,0
1320,32,M,SP,Facebook,1
1321,35,F,RJ,Google,1
1322,41,F,SP,Google,0
1323,34,F,SP,Indicação,0
1324,40,F,SP,Orgânico,0
1325,35,M,BSB,Google,0
1326,11,M,RJ,Google,0
1327,23,M,BSB,Orgânico,0
1328,33,M,SP,Indicação,0
1329,20,F,SP,Google,0
1330,42,F,SP,Orgânico,0
1331,53,M,SP,Google,0
1332,49,M,BSB,Orgânico,1
1333,32,M,SP,Google,0
1334,52,M,SP,Google,0
1335,36,F,SP,Facebook,0
1336,30,M,SP,Google,0
1337,27,F,BH,Indicação,0
1338,31,F,RJ,Indicação,0
1339,30,M,BH,Facebook,0
1340,37,M,RJ,Indicação,0
1341,36,F,SP,Facebook,0
1342,35,F,SP,Google,0
1343,40,M,BH,Orgânico,0
1344,49,F,BH,Orgânico,0
1345,46,M,SP,Google,0
1346,17,M,SP,Facebook,0
1347,4,F,SP,Indicação,0
1348,46,F,SP,Google,0
1349,18,M,SP,Indicação,0
1350,32,M,SP,Indicação,0
1351,20,F,RJ,Google,0
1352,13,F,SP,Google,0
1353,41,F,SP,Orgânico,1
1354,44,F,BSB,Facebook,1
1355,28,M,RJ,Google,1
1356,3,M,POA,Orgânico,1
1357,28,M,SP,Orgânico,0
1358,39,F,RJ,Google,0
1359,17,F,SP,Orgânico,0
1360,37,M,RJ,Indicação,0
1361,34,F,SP,Facebook,0
1362,41,F,SP,Facebook,0
1363,36,F,POA,Orgânico,1
1364,23,F,RJ,Google,1
1365,49,F,POA,Facebook,1
1366,33,F,SP,Indicação,0
1367,34,M,SP,Indicação,0
1368,23,M,RJ,Indicação,0
1369,29,M,BH,Indicação,0
1370,24,M,RJ,Google,0
1371,32,F,POA,Facebook,1
1372,55,M,SP,Indicação,0
1373,18,M,BH,Orgânico,1
1374,15,M,SP,Indicação,0
1375,52,M,SP,Facebook,0
1376,32,F,RJ,Orgânico,0
1377,26,F,RJ,Google,0
1378,47,M,SP,Google,0
1379,27,M,SP,Facebook,1
1380,56,F,RJ,Google,0
1381,43,F,RJ,Indicação,0
1382,29,M,SP,Google,0
1383,60,F,SP,Google,1
1384,27,F,SP,Google,0
1385,43,M,POA,Indicação,0
1386,38,F,POA,Orgânico,0
1387,50,M,RJ,Orgânico,1
1388,53,M,POA,Google,0
1389,35,F,RJ,Indicação,0
1390,25,F,SP,Google,0
1391,40,F,SP,Facebook,0
1392,26,F,POA,Orgânico,0
1393,59,F,RJ,Facebook,1
1394,36,F,BSB,Google,0
1395,30,M,BSB,Facebook,1
1396,37,F,RJ,Google,0
1397,18,M,SP,Facebook,0
1398,23,F,SP,Facebook,0
1399,49,F,SP,Facebook,0
1400,27,F,SP,Orgânico,0
1401,22,F,RJ,Indicação,0
1402,41,F,SP,Orgânico,0
1403,49,M,SP,Orgânico,1
1404,43,M,RJ,Indicação,0
1405,46,M,SP,Facebook,0
1406,25,F,RJ,Google,0
1407,17,F,RJ,Indicação,0
1408,53,F,RJ,Facebook,0
1409,31,M,POA,Google,0
1410,31,M,SP,Facebook,0
1411,50,F,SP,Orgânico,0
1412,41,M,BSB,Orgânico,0
1413,40,F,RJ,Facebook,0
1414,60,F,BH,Indicação,0
1415,27,M,SP,Orgânico,1
1416,46,M,BSB,Facebook,0
1417,35,M,POA,Google,0
1418,38,M,RJ,Google,0
1419,53,F,SP,Orgânico,1
1420,41,F,BSB,Google,1
1421,41,M,BH,Facebook,0
1422,47,M,BH,Facebook,1
1423,30,M,SP,Orgânico,0
1424,24,M,BH,Orgânico,0
1425,22,F,SP,Facebook,0
1426,11,F,SP,Orgânico,0
1427,59,F,RJ,Google,0
1428,21,F,SP,Google,0
1429,32,F,RJ,Orgânico,1
1430,31,F,RJ,Indicação,0
1431,38,F,SP,Google,0
1432,44,M,RJ,Facebook,1
1433,45,F,POA,Orgânico,1
1434,28,M,SP,Orgânico,0
1435,32,M,RJ,Orgânico,1
1436,38,M,SP,Indicação,0
1437,32,F,RJ,Orgânico,1
1438,54,F,SP,Indicação,0
1439,40,F,SP,Indicação,0
1440,43,F,SP,Orgânico,0
1441,42,M,POA,Facebook,0
1442,49,F,RJ,Google,0
1443,37,M,RJ,Facebook,1
1444,19,F,SP,Indicação,0
1445,39,F,RJ,Google,1
1446,27,M,SP,Google,0
1447,28,M,SP,Google,0
1448,42,M,RJ,Google,0
1449,49,F,SP,Orgânico,1
1450,35,F,SP,Google,1
1451,38,M,RJ,Google,0
1452,55,F,BSB,Indicação,0
1453,37,M,SP,Orgânico,0
1454,66,F,SP,Google,1
1455,41,M,SP,Google,0
1456,13,M,POA,Orgânico,0
1457,44,F,BSB,Facebook,1
1458,39,M,RJ,Orgânico,1
1459,50,F,POA,Google,0
1460,43,F,RJ,Google,1
1461,33,M,POA,Google,0
1462,20,M,SP,Google,0
1463,32,F,SP,Orgânico,1
1464,24,F,RJ,Orgânico,0
1465,28,M,SP,Orgânico,0
1466,42,M,RJ,Orgânico,0
1467,55,M,SP,Orgânico,1
1468,39,F,RJ,Indicação,0
1469,20,F,SP,Orgânico,0
1470,40,F,SP,Google,0
1471,49,M,POA,Facebook,0
1472,27,M,BSB,Indicação,0
1473,33,F,POA,Orgânico,0
1474,35,F,BH,Indicação,0
1475,25,M,RJ,Orgânico,0
1476,42,F,RJ,Facebook,1
1477,33,M,SP,Orgânico,0
1478,40,M,SP,Orgânico,0
1479,24,M,SP,Google,0
1480,29,F,BSB,Orgânico,0
1481,43,F,SP,Indicação,0
1482,30,M,POA,Indicação,0
1483,55,M,RJ,Orgânico,0
1484,30,F,BH,Facebook,1
1485,37,M,SP,Facebook,0
1486,46,F,SP,Indicação,0
1487,17,F,POA,Google,0
1488,13,F,SP,Facebook,0
1489,16,M,SP,Google,0
1490,50,M,SP,Orgânico,0
1491,28,M,SP,Google,0
1492,65,M,SP,Facebook,1
1493,28,F,RJ,Orgânico,0
1494,37,M,RJ,Orgânico,0
1495,53,F,RJ,Orgânico,0
1496,59,M,SP,Indicação,0
1497,59,M,BSB,Google,0
1498,49,M,BH,Facebook,1
1499,47,M,SP,Google,0
1500,42,M,SP,Orgânico,0
1501,44,F,SP,Facebook,0
1502,28,M,BH,Indicação,0
1503,25,M,BH,Facebook,1
1504,34,M,POA,Facebook,0
1505,32,M,SP,Indicação,0
1506,29,M,RJ,Orgânico,0
1507,43,F,SP,Google,0
1508,46,M,SP,Facebook,1
1509,36,F,RJ,Google,0
1510,52,M,SP,Google,0
1511,21,F,BH,Indicação,0
1512,32,M,RJ,Google,0
1513,26,M,BSB,Google,0
1514,12,F,SP,Orgânico,0
1515,34,M,POA,Indicação,0
1516,33,F,POA,Google,0
1517,53,M,POA,Google,0
1518,42,F,BH,Google,0
1519,22,F,BSB,Facebook,0
1520,57,F,RJ,Indicação,0
1521,49,M,SP,Indicação,0
1522,41,F,RJ,Google,0
1523,32,M,BH,Indicação,0
1524,23,F,POA,Facebook,0
1525,30,F,RJ,Facebook,0
1526,48,F,SP,Orgânico,1
1527,57,M,RJ,Facebook,1
1528,53,M,POA,Google,0
1529,29,M,SP,Orgânico,1
1530,21,F,SP,Google,1
1531,36,M,RJ,Google,0
1532,13,M,SP,Orgânico,0
1533,38,F,SP,Indicação,0
1534,33,F,SP,Orgânico,0
1535,29,M,BSB,Google,1
1536,15,M,SP,Facebook,0
1537,41,M,RJ,Google,1
1538,28,F,BH,Indicação,1
1539,20,F,POA,Google,0
1540,0,F,POA,Indicação,0
1541,34,F,RJ,Google,1
1542,56,F,POA,Google,0
1543,54,M,SP,Facebook,0
1544,29,M,BH,Orgânico,1
1545,27,M,RJ,Orgânico,0
1546,40,F,SP,Orgânico,0
1547,23,F,RJ,Facebook,0
1548,38,M,SP,Google,0
1549,44,M,BSB,Facebook,1
1550,49,M,SP,Indicação,0
1551,33,F,RJ,Google,0
1552,32,F,SP,Google,0
1553,24,F,SP,Google,1
1554,25,F,POA,Facebook,0
1555,32,F,BH,Google,0
1556,39,M,POA,Google,0
1557,45,M,SP,Facebook,0
1558,25,F,SP,Facebook,0
1559,52,F,RJ,Indicação,0
1560,31,M,RJ,Orgânico,0
1561,34,F,SP,Google,0
1562,26,F,BH,Orgânico,0
1563,5,M,SP,Google,0
1564,45,F,SP,Facebook,1
1565,43,F,SP,Indicação,0
1566,31,M,RJ,Orgânico,0
1567,35,F,BH,Indicação,0
1568,41,F,RJ,Google,0
1569,16,M,RJ,Indicação,0
1570,28,M,SP,Facebook,1
1571,44,F,POA,Facebook,1
1572,19,M,POA,Google,0
1573,38,M,RJ,Indicação,0
1574,18,F,SP,Google,0
1575,40,M,RJ,Orgânico,1
1576,34,F,RJ,Indicação,1
1577,15,M,POA,Google,0
1578,48,M,POA,Orgânico,0
1579,26,F,BSB,Indicação,0
1580,25,F,SP,Facebook,0
1581,37,F,POA,Google,0
1582,48,M,RJ,Indicação,0
1583,22,F,BSB,Facebook,0
1584,35,F,RJ,Orgânico,0
1585,40,M,SP,Google,0
1586,43,M,RJ,Google,0
1587,37,M,SP,Orgânico,0
1588,30,F,SP,Orgânico,0
1589,25,M,BSB,Google,0
1590,36,M,SP,Orgânico,0
1591,22,F,SP,Google,0
1592,0,M,SP,Orgânico,0
1593,40,M,RJ,Orgânico,0
1594,45,F,POA,Google,0
1595,6,M,SP,Google,0
1596,22,F,SP,Google,0
1597,42,F,POA,Google,1
1598,59,F,BSB,Google,0
1599,35,F,SP,Orgânico,0
1600,26,F,BH,Google,1
1601,32,M,RJ,Facebook,1
1602,51,F,BH,Orgânico,1
1603,27,F,RJ,Facebook,1
1604,25,F,POA,Facebook,1
1605,29,F,SP,Google,0
1606,23,M,SP,Indicação,0
1607,36,M,SP,Google,1
1608,54,M,RJ,Orgânico,0
1609,38,F,POA,Google,0
1610,31,M,RJ,Indicação,0
1611,31,M,SP,Indicação,0
1612,16,F,RJ,Indicação,0
1613,45,F,RJ,Google,1
1614,34,M,POA,Google,0
1615,32,M,RJ,Orgânico,0
1616,73,M,RJ,Google,0
1617,38,M,BH,Google,0
1618,25,F,BH,Indicação,1
1619,29,F,RJ,Orgânico,0
1620,48,F,SP,Facebook,1
1621,36,F,BSB,Indicação,0
1622,17,F,BH,Indicação,0
1623,46,M,BH,Google,0
1624,26,F,POA,Indicação,0
1625,57,F,BSB,Orgânico,1
1626,47,M,BSB,Orgânico,1
1627,29,F,POA,Google,0
1628,50,M,SP,Indicação,0
1629,35,F,RJ,Facebook,0
1630,45,F,RJ,Google,0
1631,40,F,SP,Indicação,0
1632,24,M,BSB,Google,0
1633,27,F,BH,Facebook,0
1634,47,M,BH,Google,0
1635,30,F,POA,Facebook,0
1636,30,F,SP,Facebook,0
1637,23,M,BH,Facebook,1
1638,40,M,RJ,Indicação,0
1639,59,F,SP,Google,1
1640,22,M,SP,Indicação,0
1641,35,F,BSB,Orgânico,0
1642,51,F,RJ,Google,0
1643,34,M,BSB,Indicação,0
1644,40,M,RJ,Indicação,0
1645,22,M,SP,Indicação,0
1646,40,F,SP,Facebook,0
1647,32,M,SP,Indicação,0
1648,46,F,POA,Google,1
1649,49,M,SP,Facebook,0
1650,66,M,POA,Indicação,0
1651,41,M,POA,Google,0
1652,38,M,POA,Indicação,0
1653,37,M,RJ,Indicação,0
1654,30,F,POA,Orgânico,0
1655,39,M,SP,Google,0
1656,31,M,SP,Orgânico,1
1657,37,F,SP,Indicação,0
1658,50,F,POA,Facebook,1
1659,22,F,SP,Google,0
1660,48,F,RJ,Indicação,0
1661,50,M,SP,Orgânico,0
1662,33,M,SP,Indicação,0
1663,9,F,SP,Indicação,0
1664,27,M,BSB,Facebook,1
1665,50,F,RJ,Facebook,0
1666,34,F,POA,Google,0
1667,23,M,RJ,Orgânico,0
1668,28,M,POA,Facebook,1
1669,45,F,RJ,Google,0
1670,41,M,RJ,Facebook,1
1671,32,F,RJ,Orgânico,0
1672,30,F,RJ,Orgânico,0
1673,30,F,BSB,Facebook,1
1674,23,F,RJ,Orgânico,0
1675,54,M,BSB,Google,0
1676,31,F,BH,Google,0
1677,49,F,SP,Google,0
1678,53,F,RJ,Google,0
1679,46,M,SP,Google,0
1680,29,F,RJ,Indicação,0
1681,39,F,RJ,Indicação,0
1682,34,M,POA,Indicação,0
1683,24,F,SP,Indicação,0
1684,38,F,SP,Orgânico,0
1685,20,F,SP,Google,0
1686,49,F,SP,Indicação,0
1687,29,M,BSB,Indicação,0
1688,37,M,BSB,Orgânico,0
1689,38,M,BH,Google,0
1690,31,F,BSB,Google,1
1691,42,M,SP,Indicação,1
1692,29,M,SP,Orgânico,0
1693,45,F,SP,Google,0
1694,18,M,BSB,Indicação,0
1695,36,M,BH,Google,0
1696,58,M,RJ,Orgânico,0
1697,22,F,SP,Google,0
1698,26,F,SP,Google,0
